annual_inc,open_acc,purpose,home_ownership,inq_last_6mths
58000,12,credit_card,MORTGAGE,0
44000,9,debt_consolidation,MORTGAGE,1
35000,4,debt_consolidation,MORTGAGE,0
70000,8,debt_consolidation,MORTGAGE,0
68535,18,credit_card,MORTGAGE,1
65000,10,debt_consolidation,RENT,0
55000,12,debt_consolidation,RENT,0
72300,9,debt_consolidation,MORTGAGE,0
36000,10,debt_consolidation,RENT,0
71000,10,debt_consolidation,MORTGAGE,1
64800,6,car,MORTGAGE,0
45000,8,car,RENT,0
43000,7,credit_card,RENT,2
65000,10,debt_consolidation,RENT,0
82000,7,debt_consolidation,MORTGAGE,0
95000,12,credit_card,RENT,0
41000,12,debt_consolidation,RENT,0
45000,20,credit_card,MORTGAGE,1
90000,12,debt_consolidation,MORTGAGE,1
40000,4,home_improvement,MORTGAGE,2
32000,10,wedding,RENT,0
63000,16,debt_consolidation,MORTGAGE,1
33000,16,debt_consolidation,OWN,1
52000,8,debt_consolidation,MORTGAGE,1
1e+05,15,debt_consolidation,MORTGAGE,1
106000,4,debt_consolidation,MORTGAGE,0
56000,14,debt_consolidation,MORTGAGE,1
63000,11,home_improvement,OWN,0
60000,15,debt_consolidation,MORTGAGE,0
34000,11,debt_consolidation,RENT,0
79500,11,debt_consolidation,MORTGAGE,0
60000,10,debt_consolidation,MORTGAGE,0
140000,17,debt_consolidation,MORTGAGE,0
55000,10,credit_card,MORTGAGE,2
120000,14,debt_consolidation,OWN,0
67000,9,debt_consolidation,MORTGAGE,0
65000,9,debt_consolidation,MORTGAGE,1
37000,6,credit_card,MORTGAGE,1
126000,9,debt_consolidation,RENT,0
38000,12,home_improvement,MORTGAGE,1
34800,3,debt_consolidation,RENT,0
135000,15,credit_card,MORTGAGE,1
80000,11,debt_consolidation,MORTGAGE,2
67000,29,debt_consolidation,RENT,0
75000,7,credit_card,RENT,1
98000,7,credit_card,MORTGAGE,0
62000,6,debt_consolidation,MORTGAGE,0
142000,13,house,OWN,1
36500,11,debt_consolidation,MORTGAGE,0
57000,27,debt_consolidation,OWN,0
50000,17,debt_consolidation,RENT,2
26400,5,small_business,RENT,0
102400,11,debt_consolidation,RENT,0
45000,15,credit_card,OWN,0
47000,8,vacation,MORTGAGE,0
41000,11,debt_consolidation,MORTGAGE,0
110000,12,small_business,RENT,2
72000,9,credit_card,MORTGAGE,0
60000,16,debt_consolidation,RENT,1
75000,15,credit_card,MORTGAGE,1
84000,12,credit_card,MORTGAGE,0
43120,8,debt_consolidation,MORTGAGE,1
80000,2,credit_card,RENT,5
145000,6,debt_consolidation,MORTGAGE,1
35000,15,debt_consolidation,RENT,0
96000,6,credit_card,MORTGAGE,1
50000,3,debt_consolidation,RENT,2
55994,12,debt_consolidation,MORTGAGE,3
60000,12,credit_card,OWN,0
22800,4,debt_consolidation,RENT,0
70000,17,debt_consolidation,RENT,2
55000,16,debt_consolidation,MORTGAGE,0
49500,7,credit_card,RENT,0
55000,8,major_purchase,RENT,0
30000,7,credit_card,RENT,1
60000,7,debt_consolidation,RENT,1
105000,12,debt_consolidation,MORTGAGE,1
42000,7,credit_card,RENT,0
138850,17,debt_consolidation,MORTGAGE,0
80000,12,debt_consolidation,RENT,3
107000,11,debt_consolidation,MORTGAGE,0
70500,10,debt_consolidation,RENT,2
45334,6,debt_consolidation,MORTGAGE,0
170000,11,credit_card,MORTGAGE,0
90000,8,debt_consolidation,MORTGAGE,0
144500,10,other,MORTGAGE,1
82000,12,debt_consolidation,RENT,1
82000,13,credit_card,MORTGAGE,1
73000,21,debt_consolidation,RENT,3
70000,7,debt_consolidation,OWN,1
42000,16,major_purchase,RENT,2
145000,13,home_improvement,OWN,2
75000,12,credit_card,RENT,0
66000,13,debt_consolidation,RENT,1
152000,17,debt_consolidation,MORTGAGE,0
70000,21,debt_consolidation,MORTGAGE,3
54000,7,debt_consolidation,MORTGAGE,2
104000,15,debt_consolidation,OWN,0
75000,16,debt_consolidation,RENT,0
30000,8,debt_consolidation,RENT,0
121000,17,debt_consolidation,MORTGAGE,0
155000,31,debt_consolidation,MORTGAGE,0
80000,38,credit_card,MORTGAGE,3
30000,10,debt_consolidation,RENT,0
35000,11,other,RENT,0
31500,15,credit_card,RENT,0
68000,25,other,RENT,1
68000,14,debt_consolidation,OWN,2
135000,16,debt_consolidation,MORTGAGE,2
40000,4,debt_consolidation,RENT,0
48000,8,debt_consolidation,MORTGAGE,1
77729,12,debt_consolidation,MORTGAGE,0
70000,11,credit_card,MORTGAGE,0
80000,10,debt_consolidation,OWN,0
50400,16,credit_card,RENT,0
34000,10,debt_consolidation,RENT,0
140000,12,debt_consolidation,MORTGAGE,1
42300,6,car,OWN,0
65000,6,debt_consolidation,MORTGAGE,0
58000,11,debt_consolidation,MORTGAGE,0
65621.8,7,credit_card,MORTGAGE,0
90000,8,debt_consolidation,MORTGAGE,1
38000,5,vacation,RENT,0
94000,12,debt_consolidation,MORTGAGE,2
80000,15,major_purchase,RENT,0
55000,11,other,MORTGAGE,0
55000,18,debt_consolidation,MORTGAGE,0
86000,8,debt_consolidation,RENT,1
140000,15,debt_consolidation,OWN,0
1e+05,12,major_purchase,MORTGAGE,0
95000,12,debt_consolidation,MORTGAGE,0
27000,6,debt_consolidation,RENT,1
60000,12,debt_consolidation,MORTGAGE,1
60175,8,debt_consolidation,MORTGAGE,0
57000,8,credit_card,MORTGAGE,1
46000,4,credit_card,MORTGAGE,0
55000,17,credit_card,MORTGAGE,0
90000,10,credit_card,RENT,0
29000,10,debt_consolidation,RENT,0
18360,5,debt_consolidation,MORTGAGE,1
65000,16,home_improvement,MORTGAGE,1
85000,12,credit_card,MORTGAGE,0
80000,11,debt_consolidation,RENT,0
77439,14,credit_card,MORTGAGE,2
63000,10,home_improvement,MORTGAGE,1
82500,13,debt_consolidation,MORTGAGE,0
70000,12,debt_consolidation,RENT,0
41600,19,credit_card,MORTGAGE,0
111000,16,debt_consolidation,MORTGAGE,0
85000,18,debt_consolidation,MORTGAGE,1
89000,16,debt_consolidation,MORTGAGE,1
130000,11,credit_card,OWN,1
50000,14,renewable_energy,OWN,2
90000,6,debt_consolidation,RENT,0
55000,14,debt_consolidation,MORTGAGE,3
135000,14,small_business,MORTGAGE,4
62500,7,home_improvement,MORTGAGE,0
80000,9,credit_card,RENT,0
76000,7,debt_consolidation,MORTGAGE,0
57085,8,credit_card,RENT,0
75000,16,home_improvement,MORTGAGE,0
30000,18,debt_consolidation,RENT,3
120000,10,credit_card,RENT,2
175000,19,other,OWN,2
62000,11,medical,MORTGAGE,1
56500,13,debt_consolidation,RENT,1
39400,8,credit_card,OWN,0
208000,13,home_improvement,OWN,2
42000,9,debt_consolidation,MORTGAGE,0
83000,11,credit_card,RENT,0
225000,12,debt_consolidation,MORTGAGE,3
65000,13,debt_consolidation,MORTGAGE,0
50000,18,debt_consolidation,RENT,0
54250,10,credit_card,RENT,0
78996,7,credit_card,RENT,0
45000,11,debt_consolidation,OWN,1
56000,14,debt_consolidation,RENT,0
69000,11,debt_consolidation,RENT,2
39500,10,debt_consolidation,RENT,2
140000,13,debt_consolidation,MORTGAGE,0
69360,14,debt_consolidation,RENT,1
80000,13,debt_consolidation,MORTGAGE,2
68000,20,debt_consolidation,MORTGAGE,1
62000,7,debt_consolidation,OWN,0
25000,8,credit_card,RENT,0
1e+05,8,debt_consolidation,RENT,0
60000,10,credit_card,MORTGAGE,1
55600,16,debt_consolidation,RENT,1
28000,20,credit_card,MORTGAGE,0
46000,14,debt_consolidation,RENT,0
60000,9,debt_consolidation,RENT,0
37000,11,debt_consolidation,RENT,0
114400,14,credit_card,MORTGAGE,1
42000,4,debt_consolidation,RENT,0
75000,20,debt_consolidation,MORTGAGE,1
42525,11,debt_consolidation,RENT,1
71000,19,debt_consolidation,MORTGAGE,1
65000,15,debt_consolidation,MORTGAGE,1
80000,11,debt_consolidation,MORTGAGE,1
45000,7,debt_consolidation,RENT,0
116000,12,debt_consolidation,MORTGAGE,0
118400,12,debt_consolidation,MORTGAGE,1
34000,5,debt_consolidation,RENT,1
85000,11,debt_consolidation,MORTGAGE,0
20000,10,major_purchase,RENT,0
46000,18,credit_card,MORTGAGE,1
43000,8,other,RENT,0
125000,25,debt_consolidation,MORTGAGE,1
11000,9,other,RENT,2
63000,11,debt_consolidation,RENT,0
80000,13,other,OWN,0
94650,9,credit_card,OWN,0
55000,12,debt_consolidation,RENT,0
50000,11,debt_consolidation,MORTGAGE,0
60000,11,debt_consolidation,MORTGAGE,0
75000,6,credit_card,RENT,0
42000,18,credit_card,MORTGAGE,0
85000,11,debt_consolidation,MORTGAGE,0
72000,14,credit_card,MORTGAGE,0
80710,23,debt_consolidation,MORTGAGE,1
68000,12,debt_consolidation,MORTGAGE,2
40000,17,credit_card,RENT,0
96000,10,debt_consolidation,MORTGAGE,1
74880,7,credit_card,MORTGAGE,0
120000,11,debt_consolidation,MORTGAGE,0
36000,11,debt_consolidation,RENT,0
70200,17,debt_consolidation,MORTGAGE,1
225000,7,major_purchase,MORTGAGE,3
108000,24,credit_card,RENT,1
85000,11,debt_consolidation,MORTGAGE,0
30000,6,credit_card,RENT,0
127000,41,home_improvement,MORTGAGE,0
50000,17,other,RENT,1
45000,8,credit_card,RENT,0
57000,15,credit_card,RENT,0
25100,5,debt_consolidation,RENT,0
47600,6,credit_card,OWN,0
63000,11,debt_consolidation,MORTGAGE,0
90000,12,credit_card,RENT,0
98000,9,home_improvement,MORTGAGE,2
70000,9,credit_card,MORTGAGE,0
80000,6,small_business,MORTGAGE,0
95000,17,debt_consolidation,MORTGAGE,0
44000,11,credit_card,RENT,0
50000,20,home_improvement,MORTGAGE,0
85000,11,debt_consolidation,MORTGAGE,0
150000,10,credit_card,MORTGAGE,0
94000,15,home_improvement,OWN,3
55200,19,debt_consolidation,OWN,1
36000,14,credit_card,OWN,2
57000,25,debt_consolidation,RENT,0
34000,7,debt_consolidation,MORTGAGE,0
120000,7,debt_consolidation,MORTGAGE,2
30000,6,credit_card,MORTGAGE,2
50000,6,debt_consolidation,RENT,0
40000,6,debt_consolidation,RENT,1
80000,16,home_improvement,MORTGAGE,0
109000,11,debt_consolidation,RENT,5
43000,9,debt_consolidation,RENT,1
30000,8,debt_consolidation,RENT,1
84000,13,debt_consolidation,MORTGAGE,1
75000,15,debt_consolidation,MORTGAGE,1
41000,7,debt_consolidation,MORTGAGE,1
55000,11,debt_consolidation,MORTGAGE,0
60000,10,debt_consolidation,RENT,1
70000,7,home_improvement,MORTGAGE,0
130000,15,debt_consolidation,MORTGAGE,0
62000,8,debt_consolidation,MORTGAGE,0
35000,11,credit_card,MORTGAGE,1
31000,16,small_business,RENT,1
85000,7,debt_consolidation,RENT,2
60000,6,credit_card,RENT,0
41000,18,debt_consolidation,RENT,0
92500,10,home_improvement,MORTGAGE,0
94000,7,debt_consolidation,MORTGAGE,1
150000,15,debt_consolidation,MORTGAGE,0
62000,24,home_improvement,MORTGAGE,0
95000,7,debt_consolidation,MORTGAGE,1
140000,11,other,OWN,1
79480,14,debt_consolidation,MORTGAGE,0
72000,13,credit_card,MORTGAGE,5
92000,16,debt_consolidation,MORTGAGE,0
68000,8,credit_card,MORTGAGE,0
60000,17,debt_consolidation,MORTGAGE,2
40000,7,debt_consolidation,RENT,1
111500,7,debt_consolidation,RENT,0
63000,13,credit_card,MORTGAGE,0
131250,6,debt_consolidation,RENT,0
145000,19,home_improvement,OWN,1
17500,11,debt_consolidation,OWN,1
42000,13,debt_consolidation,MORTGAGE,3
56000,18,credit_card,RENT,0
39000,3,debt_consolidation,RENT,0
50000,22,debt_consolidation,RENT,1
80000,14,debt_consolidation,MORTGAGE,0
75000,18,other,RENT,0
80000,9,debt_consolidation,MORTGAGE,0
22986,9,debt_consolidation,OWN,0
40000,16,credit_card,RENT,1
58000,27,debt_consolidation,MORTGAGE,0
50000,12,debt_consolidation,RENT,1
80000,11,debt_consolidation,RENT,1
42870,7,credit_card,RENT,0
44000,10,home_improvement,MORTGAGE,0
38000,10,debt_consolidation,MORTGAGE,0
80000,8,major_purchase,RENT,1
38000,7,home_improvement,MORTGAGE,0
54000,24,home_improvement,RENT,3
50000,14,debt_consolidation,MORTGAGE,3
52000,6,debt_consolidation,RENT,0
62664,11,credit_card,MORTGAGE,1
62000,12,debt_consolidation,RENT,1
42000,7,debt_consolidation,RENT,0
60000,7,debt_consolidation,RENT,0
69000,13,debt_consolidation,RENT,0
95000,28,debt_consolidation,MORTGAGE,1
61000,9,debt_consolidation,RENT,3
50000,5,other,RENT,0
56600,7,debt_consolidation,RENT,0
75000,12,credit_card,OWN,0
90000,11,credit_card,MORTGAGE,0
70000,6,debt_consolidation,OWN,1
77280,10,debt_consolidation,MORTGAGE,4
62400,14,debt_consolidation,RENT,2
63296,9,debt_consolidation,MORTGAGE,0
102000,16,debt_consolidation,MORTGAGE,0
96000,14,debt_consolidation,MORTGAGE,0
24000,9,credit_card,RENT,0
55000,6,debt_consolidation,RENT,0
70000,22,debt_consolidation,MORTGAGE,1
90000,5,small_business,RENT,0
85000,11,small_business,MORTGAGE,0
32000,6,debt_consolidation,RENT,0
45000,17,debt_consolidation,MORTGAGE,0
75500,13,credit_card,MORTGAGE,0
84000,6,debt_consolidation,RENT,0
67000,20,debt_consolidation,OWN,0
215000,13,debt_consolidation,MORTGAGE,1
50000,8,debt_consolidation,MORTGAGE,0
80000,12,credit_card,MORTGAGE,1
65000,11,debt_consolidation,MORTGAGE,1
80000,11,debt_consolidation,MORTGAGE,0
118000,13,debt_consolidation,MORTGAGE,0
49500,16,credit_card,RENT,0
50000,7,debt_consolidation,RENT,0
65000,8,credit_card,RENT,0
71422,8,other,RENT,0
70000,9,debt_consolidation,MORTGAGE,0
70000,11,debt_consolidation,MORTGAGE,2
63000,12,debt_consolidation,RENT,1
15047.52,15,debt_consolidation,RENT,0
115000,13,debt_consolidation,RENT,0
106000,13,credit_card,MORTGAGE,0
101000,16,debt_consolidation,MORTGAGE,5
15600,4,other,RENT,2
58000,7,debt_consolidation,RENT,2
2e+05,4,major_purchase,RENT,0
48000,10,debt_consolidation,RENT,2
43200,13,debt_consolidation,MORTGAGE,1
80000,10,debt_consolidation,MORTGAGE,1
80000,14,credit_card,RENT,0
16000,8,debt_consolidation,RENT,0
73000,13,debt_consolidation,MORTGAGE,1
45000,4,other,RENT,0
38330,6,other,MORTGAGE,0
42000,14,debt_consolidation,RENT,1
65400,6,debt_consolidation,RENT,0
112500,13,home_improvement,MORTGAGE,2
40300,10,debt_consolidation,MORTGAGE,0
51000,10,debt_consolidation,MORTGAGE,0
55000,9,credit_card,RENT,0
40045,11,debt_consolidation,MORTGAGE,0
60000,5,medical,MORTGAGE,2
110000,19,credit_card,MORTGAGE,1
104000,23,debt_consolidation,MORTGAGE,1
37000,7,wedding,RENT,1
80000,7,credit_card,RENT,0
58000,23,debt_consolidation,MORTGAGE,2
65000,12,small_business,RENT,0
108000,13,car,MORTGAGE,1
126000,12,debt_consolidation,MORTGAGE,0
75000,8,credit_card,RENT,0
30000,12,debt_consolidation,RENT,1
60000,5,debt_consolidation,OWN,0
45000,4,car,RENT,0
40000,8,medical,RENT,1
104000,17,credit_card,RENT,1
65000,11,debt_consolidation,OWN,0
111000,14,other,MORTGAGE,1
118000,5,small_business,MORTGAGE,1
41600,7,other,RENT,0
80000,16,home_improvement,MORTGAGE,0
120000,12,debt_consolidation,MORTGAGE,0
80000,10,debt_consolidation,RENT,0
68000,19,debt_consolidation,MORTGAGE,0
70000,16,debt_consolidation,OWN,0
160000,4,other,MORTGAGE,0
17000,19,debt_consolidation,OWN,0
185000,12,debt_consolidation,RENT,1
30000,7,debt_consolidation,RENT,0
75000,8,debt_consolidation,MORTGAGE,6
42000,4,credit_card,MORTGAGE,1
36000,15,debt_consolidation,RENT,0
53000,9,other,RENT,1
55000,3,debt_consolidation,MORTGAGE,0
43000,7,credit_card,RENT,0
60000,12,debt_consolidation,MORTGAGE,1
285000,13,debt_consolidation,RENT,1
75000,14,debt_consolidation,MORTGAGE,0
65000,10,debt_consolidation,MORTGAGE,2
75000,14,debt_consolidation,RENT,1
72000,5,major_purchase,RENT,0
80200,8,debt_consolidation,OWN,0
96000,9,small_business,MORTGAGE,2
42000,27,debt_consolidation,OWN,2
36000,11,debt_consolidation,MORTGAGE,1
55000,7,debt_consolidation,MORTGAGE,1
120000,9,debt_consolidation,MORTGAGE,0
50000,7,credit_card,MORTGAGE,1
65000,15,debt_consolidation,MORTGAGE,1
85000,10,debt_consolidation,MORTGAGE,2
104380,10,debt_consolidation,MORTGAGE,1
94000,7,debt_consolidation,RENT,0
32000,6,debt_consolidation,MORTGAGE,0
72000,12,debt_consolidation,OWN,0
65717,10,debt_consolidation,RENT,0
38500,4,debt_consolidation,RENT,1
202000,19,home_improvement,MORTGAGE,0
42000,20,debt_consolidation,OWN,0
46000,4,credit_card,RENT,0
115000,8,debt_consolidation,RENT,2
55000,24,debt_consolidation,RENT,0
65000,18,debt_consolidation,MORTGAGE,5
73747,3,home_improvement,MORTGAGE,0
185000,14,debt_consolidation,MORTGAGE,1
46100,7,debt_consolidation,RENT,0
60000,16,small_business,OWN,0
70000,8,other,MORTGAGE,0
40000,22,moving,RENT,0
98000,17,credit_card,MORTGAGE,0
38000,17,debt_consolidation,RENT,1
30000,6,debt_consolidation,MORTGAGE,1
50000,5,moving,RENT,0
51243,24,debt_consolidation,MORTGAGE,1
56000,10,credit_card,MORTGAGE,2
51204,16,debt_consolidation,RENT,0
55000,10,credit_card,RENT,1
52000,10,other,OWN,0
83000,20,debt_consolidation,RENT,0
144945,11,home_improvement,MORTGAGE,1
68000,20,debt_consolidation,RENT,1
32000,4,credit_card,RENT,0
55000,18,debt_consolidation,MORTGAGE,3
1e+05,5,debt_consolidation,RENT,0
72000,10,debt_consolidation,MORTGAGE,0
65000,14,debt_consolidation,MORTGAGE,0
45000,8,small_business,RENT,1
84500,21,other,MORTGAGE,1
81350,12,credit_card,MORTGAGE,1
60000,12,debt_consolidation,RENT,1
70000,17,debt_consolidation,MORTGAGE,0
13000,4,debt_consolidation,RENT,1
41000,9,debt_consolidation,MORTGAGE,0
27000,15,debt_consolidation,MORTGAGE,1
90000,20,credit_card,RENT,1
85000,12,debt_consolidation,RENT,0
32000,5,debt_consolidation,OWN,0
307000,24,home_improvement,MORTGAGE,0
70000,16,debt_consolidation,MORTGAGE,0
53000,5,debt_consolidation,RENT,0
35000,6,credit_card,RENT,0
51000,19,debt_consolidation,OWN,1
30000,8,debt_consolidation,RENT,0
50000,11,debt_consolidation,MORTGAGE,2
38400,11,debt_consolidation,RENT,0
155000,6,debt_consolidation,RENT,0
39000,10,debt_consolidation,MORTGAGE,0
44778,7,debt_consolidation,MORTGAGE,1
123750,12,debt_consolidation,MORTGAGE,0
150000,7,debt_consolidation,MORTGAGE,0
135000,24,debt_consolidation,RENT,2
2e+05,14,debt_consolidation,MORTGAGE,5
170000,21,credit_card,MORTGAGE,1
1e+05,11,credit_card,MORTGAGE,0
60000,8,debt_consolidation,MORTGAGE,3
29000,18,debt_consolidation,RENT,1
53000,23,debt_consolidation,MORTGAGE,1
55000,8,debt_consolidation,RENT,0
60000,7,debt_consolidation,OWN,1
30000,20,debt_consolidation,RENT,0
23000,14,credit_card,RENT,1
175000,6,major_purchase,RENT,0
16000,8,credit_card,RENT,1
80000,19,debt_consolidation,MORTGAGE,0
80000,12,home_improvement,MORTGAGE,0
60000,11,credit_card,RENT,0
40000,14,debt_consolidation,MORTGAGE,0
25000,12,debt_consolidation,MORTGAGE,0
50000,14,credit_card,MORTGAGE,1
50000,12,credit_card,RENT,0
80000,13,debt_consolidation,MORTGAGE,2
27040,8,small_business,OWN,1
50000,11,debt_consolidation,MORTGAGE,0
50000,12,other,RENT,0
52000,12,credit_card,OWN,1
140000,9,home_improvement,MORTGAGE,0
55000,15,debt_consolidation,OWN,0
29000,4,credit_card,RENT,0
99174,14,home_improvement,MORTGAGE,0
50000,13,other,RENT,2
48458,9,debt_consolidation,MORTGAGE,0
45000,13,medical,MORTGAGE,0
72000,7,credit_card,RENT,0
49500,6,debt_consolidation,RENT,0
75000,10,wedding,MORTGAGE,0
92304,12,car,MORTGAGE,1
182000,13,credit_card,MORTGAGE,2
52000,15,small_business,MORTGAGE,1
60000,11,debt_consolidation,OWN,1
114000,17,debt_consolidation,MORTGAGE,0
60000,9,debt_consolidation,MORTGAGE,0
49700,11,debt_consolidation,OWN,0
86563,18,car,MORTGAGE,4
60000,18,debt_consolidation,MORTGAGE,0
68000,21,credit_card,MORTGAGE,1
70900,15,other,MORTGAGE,0
74500,12,debt_consolidation,RENT,1
37000,17,debt_consolidation,MORTGAGE,3
56000,9,debt_consolidation,MORTGAGE,1
160000,11,debt_consolidation,MORTGAGE,0
85000,4,credit_card,RENT,1
245000,8,debt_consolidation,OWN,0
65000,5,debt_consolidation,OWN,0
115000,15,debt_consolidation,MORTGAGE,1
35000,9,other,RENT,2
106000,10,debt_consolidation,RENT,0
53500,11,debt_consolidation,MORTGAGE,0
32971,13,debt_consolidation,RENT,4
57000,7,debt_consolidation,RENT,0
96000,18,debt_consolidation,RENT,1
93000,16,debt_consolidation,MORTGAGE,1
75000,16,debt_consolidation,RENT,0
51400,8,debt_consolidation,MORTGAGE,0
60000,18,credit_card,OWN,0
52000,3,credit_card,RENT,0
109000,21,debt_consolidation,RENT,0
52132,16,home_improvement,OWN,2
43000,13,credit_card,MORTGAGE,0
55000,10,credit_card,MORTGAGE,0
55000,4,credit_card,RENT,1
70000,6,debt_consolidation,RENT,1
81000,9,debt_consolidation,RENT,0
41000,5,debt_consolidation,RENT,0
38000,9,credit_card,RENT,0
49000,11,debt_consolidation,RENT,1
61000,7,debt_consolidation,MORTGAGE,1
56178,19,debt_consolidation,RENT,0
1e+05,9,credit_card,RENT,0
72000,9,debt_consolidation,MORTGAGE,0
60000,29,credit_card,OWN,0
35000,11,debt_consolidation,RENT,0
43000,6,credit_card,MORTGAGE,0
47000,13,home_improvement,MORTGAGE,1
125000,22,credit_card,MORTGAGE,0
125000,12,debt_consolidation,RENT,1
66000,10,debt_consolidation,MORTGAGE,4
62500,26,debt_consolidation,RENT,0
110000,13,home_improvement,MORTGAGE,0
57000,4,vacation,MORTGAGE,0
87350,10,debt_consolidation,MORTGAGE,1
30000,10,debt_consolidation,RENT,0
65000,8,debt_consolidation,MORTGAGE,0
59000,6,credit_card,RENT,0
51000,12,credit_card,RENT,0
65000,17,debt_consolidation,MORTGAGE,2
175000,7,home_improvement,MORTGAGE,0
84000,7,home_improvement,MORTGAGE,2
58000,14,home_improvement,RENT,1
85000,10,debt_consolidation,MORTGAGE,0
50000,8,small_business,RENT,1
40000,8,debt_consolidation,RENT,1
68000,11,credit_card,MORTGAGE,0
90000,13,credit_card,MORTGAGE,3
35000,11,other,MORTGAGE,0
35000,3,credit_card,MORTGAGE,1
50000,10,debt_consolidation,MORTGAGE,1
55000,14,home_improvement,OWN,0
56000,11,credit_card,MORTGAGE,0
30000,12,debt_consolidation,MORTGAGE,3
48409,11,wedding,RENT,0
70000,15,credit_card,MORTGAGE,0
45000,13,debt_consolidation,RENT,1
105000,5,debt_consolidation,MORTGAGE,2
30160,12,credit_card,MORTGAGE,0
1e+05,23,debt_consolidation,RENT,0
120000,14,home_improvement,MORTGAGE,3
80347,8,debt_consolidation,MORTGAGE,0
54000,10,debt_consolidation,RENT,1
110000,13,debt_consolidation,MORTGAGE,1
31000,6,credit_card,RENT,0
90000,12,credit_card,RENT,0
60000,6,debt_consolidation,MORTGAGE,0
150000,11,credit_card,MORTGAGE,1
54392,15,credit_card,MORTGAGE,0
128000,10,debt_consolidation,MORTGAGE,0
75000,9,debt_consolidation,MORTGAGE,1
47000,9,credit_card,RENT,0
90000,9,debt_consolidation,MORTGAGE,0
47450,5,other,RENT,1
315000,13,small_business,MORTGAGE,0
90000,12,debt_consolidation,MORTGAGE,0
90000,10,debt_consolidation,MORTGAGE,0
34000,6,debt_consolidation,RENT,0
42000,12,debt_consolidation,MORTGAGE,0
1e+05,14,debt_consolidation,MORTGAGE,4
188709,14,debt_consolidation,RENT,1
45000,7,debt_consolidation,RENT,0
64000,13,debt_consolidation,MORTGAGE,0
1e+05,36,debt_consolidation,MORTGAGE,0
111000,22,home_improvement,OWN,1
